"name","time","lat","lng","altitude","velocity_smooth","grade_smooth"
"China Town - Mictham 26/1/13","5587.60000000000000","51.47639900000000","-0.14821000000000","5.40000000000000","1.61500000000000","-0.80000000000000"
"China Town - Mictham 26/1/13","5601.80000000000000","51.47627300000000","-0.14817700000000","5.30000000000000","3.21800000000000","-0.70000000000000"
"China Town - Mictham 26/1/13","5625.30000000000000","51.47607700000000","-0.14805100000000","5.10000000000000","6.28400000000000","-0.50000000000000"
"China Town - Mictham 26/1/13","5648.50000000000000","51.47591700000000","-0.14783700000000","5.00000000000000","7.77900000000000","-0.30000000000000"
"China Town - Mictham 26/1/13","5664.70000000000000","51.47582600000000","-0.14765400000000","5.00000000000000","6.56800000000000","-0.10000000000000"
"China Town - Mictham 26/1/13","5703.50000000000000","51.47560700000000","-0.14721800000000","5.00000000000000","9.17700000000000","0.10000000000000"
"China Town - Mictham 26/1/13","5736.30000000000000","51.47542600000000","-0.14684500000000","5.00000000000000","11.93400000000000","0.10000000000000"
"China Town - Mictham 26/1/13","5765.90000000000000","51.47521600000000","-0.14658300000000","5.10000000000000","10.39600000000000","0.00000000000000"
"China Town - Mictham 26/1/13","5795.10000000000000","51.47498300000000","-0.14638900000000","5.10000000000000","9.80200000000000","0.10000000000000"
"China Town - Mictham 26/1/13","5822.70000000000000","51.47474100000000","-0.14630300000000","5.10000000000000","9.46600000000000","-0.20000000000000"
"China Town - Mictham 26/1/13","5848.40000000000000","51.47452500000000","-0.14643500000000","5.10000000000000","8.88500000000000","-0.10000000000000"
"China Town - Mictham 26/1/13","5876.10000000000000","51.47432200000000","-0.14666600000000","4.90000000000000","8.90200000000000","0.00000000000000"
"China Town - Mictham 26/1/13","5897.00000000000000","51.47422300000000","-0.14692100000000","4.90000000000000","8.08700000000000","0.00000000000000"
"China Town - Mictham 26/1/13","5919.60000000000000","51.47413300000000","-0.14721400000000","5.00000000000000","7.24600000000000","0.20000000000000"
"China Town - Mictham 26/1/13","5942.60000000000000","51.47404700000000","-0.14751500000000","5.00000000000000","7.60100000000000","0.10000000000000"
"China Town - Mictham 26/1/13","5963.40000000000000","51.47392300000000","-0.14774100000000","5.00000000000000","7.30600000000000","0.10000000000000"
"China Town - Mictham 26/1/13","5988.40000000000000","51.47373200000000","-0.14793100000000","5.00000000000000","7.64800000000000","0.20000000000000"
"China Town - Mictham 26/1/13","5999.70000000000000","51.47363400000000","-0.14797200000000","5.10000000000000","6.04600000000000","0.30000000000000"
"China Town - Mictham 26/1/13","6030.90000000000000","51.47337300000000","-0.14813700000000","5.30000000000000","7.08200000000000","0.50000000000000"
"China Town - Mictham 26/1/13","6052.70000000000000","51.47318200000000","-0.14820100000000","5.30000000000000","8.82200000000000","0.50000000000000"
"China Town - Mictham 26/1/13","6072.90000000000000","51.47301000000000","-0.14829800000000","5.50000000000000","7.00100000000000","0.10000000000000"
"China Town - Mictham 26/1/13","6089.40000000000000","51.47287100000000","-0.14837800000000","5.50000000000000","6.12100000000000","-0.30000000000000"
"China Town - Mictham 26/1/13","6107.50000000000000","51.47271300000000","-0.14844000000000","5.30000000000000","5.75600000000000","-0.90000000000000"
"China Town - Mictham 26/1/13","6125.00000000000000","51.47256000000000","-0.14850100000000","5.10000000000000","5.94100000000000","-1.40000000000000"
"China Town - Mictham 26/1/13","6142.10000000000000","51.47241300000000","-0.14857300000000","4.80000000000000","5.77500000000000","-1.70000000000000"
"China Town - Mictham 26/1/13","6156.90000000000000","51.47229200000000","-0.14865900000000","4.60000000000000","5.30500000000000","-1.60000000000000"
"China Town - Mictham 26/1/13","6174.40000000000000","51.47214200000000","-0.14873800000000","4.20000000000000","5.38300000000000","-1.20000000000000"
"China Town - Mictham 26/1/13","6193.60000000000000","51.47197600000000","-0.14881100000000","4.00000000000000","6.12100000000000","-0.70000000000000"
"China Town - Mictham 26/1/13","6213.60000000000000","51.47179900000000","-0.14886100000000","4.00000000000000","6.52600000000000","-0.20000000000000"
"China Town - Mictham 26/1/13","6232.60000000000000","51.47163200000000","-0.14892100000000","4.00000000000000","6.50800000000000","0.00000000000000"
"China Town - Mictham 26/1/13","6250.90000000000000","51.47147200000000","-0.14898000000000","4.00000000000000","6.21900000000000","-0.10000000000000"
"China Town - Mictham 26/1/13","6270.30000000000000","51.47130500000000","-0.14906200000000","4.00000000000000","6.28500000000000","-0.30000000000000"
"China Town - Mictham 26/1/13","6291.50000000000000","51.47112000000000","-0.14913100000000","3.90000000000000","6.76200000000000","-0.50000000000000"
"China Town - Mictham 26/1/13","6313.00000000000000","51.47093200000000","-0.14920500000000","3.80000000000000","7.11400000000000","-0.70000000000000"
